university_id,system,year,rank
the-sri-ramachandra-institute-higher-education-and-research,the,2026,1501
the-tashkent-university-information-technologies,the,2025,1501
the-tashkent-university-information-technologies,the,2026,1501
the-tikrit-university,the,2025,1501
the-tikrit-university,the,2026,1501
the-tokyo-university-technology,the,2025,1501
the-tokyo-university-technology,the,2026,1501
the-trakia-university,the,2025,1501
the-trakia-university,the,2026,1501
the-trakya-university,the,2025,1501
the-trakya-university,the,2026,1501
the-universidad-distrital-francisco-jose-de-caldas,the,2025,1501
the-universidad-distrital-francisco-jose-de-caldas,the,2026,1501
the-universidade-estadual-de-feira-de-santana-uefs,the,2025,1501
the-universidade-estadual-de-feira-de-santana-uefs,the,2026,1501
the-universidade-estadual-do-maranhao,the,2025,1501
the-universidade-estadual-do-maranhao,the,2026,1501
the-universidad-santo-tomas,the,2025,1501
the-universidad-santo-tomas,the,2026,1501
the-universidad-tecnica-de-manabi,the,2025,1501
the-universidad-tecnica-de-manabi,the,2026,1501
the-universitas-ahmad-dahlan,the,2025,1501
the-universitas-ahmad-dahlan,the,2026,1501
the-universitas-muhammadiyah-malang,the,2025,1501
the-universitas-muhammadiyah-malang,the,2026,1501
the-universitas-negeri-semarang,the,2025,1501
the-universitas-negeri-semarang,the,2026,1501
the-university-cuenca,the,2025,1501
the-university-cuenca,the,2026,1501
the-university-las-americas-udla,the,2025,1501
the-university-las-americas-udla,the,2026,1501
the-university-medellin,the,2025,1501
the-university-medellin,the,2026,1501
the-university-oum-el-bouaghi,the,2025,1501
the-university-oum-el-bouaghi,the,2026,1501
the-university-taipei,the,2025,1501
the-university-taipei,the,2026,1501
the-university-thi-qar,the,2025,1501
the-university-thi-qar,the,2026,1501
the-vali-e-asr-university-rafsanjan,the,2025,1501
the-vali-e-asr-university-rafsanjan,the,2026,1501
the-vasyl-stefanyk-carpathian-national-university,the,2025,1501
the-vasyl-stefanyk-carpathian-national-university,the,2026,1501
the-vinayaka-missions-research-foundation,the,2025,1501
the-vinayaka-missions-research-foundation,the,2026,1501
the-volgograd-state-medical-university,the,2025,1501
the-volgograd-state-medical-university,the,2026,1501
the-wasit-university,the,2025,1501
the-wasit-university,the,2026,1501
the-adiyaman-university,the,2026,1501
the-afyonkarahisar-health-sciences-university,the,2026,1501
the-aiims-rishikesh,the,2026,1501
the-alanya-alaaddin-keykubat-university,the,2026,1501
the-al-qasim-green-university,the,2026,1501
the-amity-university-kolkata,the,2026,1501
the-anahuac-university,the,2026,1501
the-autonomous-university-guerrero-uagro,the,2026,1501
the-babcock-university,the,2026,1501
the-balikesir-university,the,2026,1501
the-beykent-university,the,2026,1501
the-cardinal-stefan-wyszynski-university-warsaw,the,2026,1501
the-centurion-university-technology-and-management,the,2026,1501
the-delta-state-university-abraka,the,2026,1501
the-dnipro-university-technology,the,2026,1501
the-dr-mgr-educational-and-research-institute,the,2026,1501
the-halu-oleo-university,the,2026,1501
the-hatay-mustafa-kemal-university,the,2026,1501
the-islamic-science-university-malaysia-usim,the,2026,1501
the-istanbul-okan-university,the,2026,1501
the-jaypee-institute-information-technology-noida,the,2026,1501
the-karamanoglu-mehmet-bey-university,the,2026,1501
the-kle-academy-higher-education-and-research,the,2026,1501
the-kyiv-national-university-construction-and-architecture,the,2026,1501
the-liverpool-hope-university,the,2026,1501
the-military-institute-science-and-technology-mist,the,2026,1501
the-national-pirogov-memorial-medical-university-vinnytsya,the,2026,1501
the-national-university-quilmes,the,2026,1501
the-north-khorasan-university-medical-sciences,the,2026,1501
the-paisii-hilendarski-university-plovdiv,the,2026,1501
the-pazmany-peter-catholic-university,the,2026,1501
the-petersburg-state-transport-university,the,2026,1501
the-petrozavodsk-state-university,the,2026,1501
the-presidency-university,the,2026,1501
the-regional-autonomous-university-andes-uniandes,the,2026,1501
the-sabzevar-university-medical-sciences,the,2026,1501
the-sakarya-university-applied-sciences,the,2026,1501
the-shree-guru-gobind-singh-tricentenary-university,the,2026,1501
the-state-islamic-university-sunan-gunung-djati-bandung,the,2026,1501
the-state-university-southwestern-bahia-uesb,the,2026,1501
the-tecnologico-de-costa-rica,the,2026,1501
the-tekirdag-namik-kemal-university,the,2026,1501
the-ubon-ratchathani-university,the,2026,1501
the-ukrainian-state-university-science-and-technologies,the,2026,1501
the-universitas-negeri-jakarta,the,2026,1501
the-universite-cheikh-anta-diop-de-dakar-ucad,the,2026,1501
the-university-calabar,the,2026,1501
the-university-cauca,the,2026,1501
the-university-huelva,the,2026,1501
the-university-kirkuk,the,2026,1501
the-university-san-martin-de-porres,the,2026,1501
the-uskudar-university,the,2026,1501
the-ziane-achour-university-djelfa,the,2026,1501
conservatoire-national-des-arts-et-metiers-cnam,qs,2027,515
conservatoire-national-des-arts-et-metiers-cnam,usnews,2026,1509
institut-national-polytechnique-de-toulouse,qs,2027,646
institut-national-polytechnique-de-toulouse,usnews,2026,1509
usn-creighton-university-181002,usnews,2026,1514
usn-creighton-university-181002,the,2012,226
usn-creighton-university-181002,the,2013,301
usn-creighton-university-181002,the,2014,276
usn-creighton-university-181002,the,2015,301
usn-creighton-university-181002,the,2017,501
usn-creighton-university-181002,the,2018,501
usn-creighton-university-181002,the,2019,501
usn-creighton-university-181002,the,2020,601
usn-creighton-university-181002,the,2021,601
usn-creighton-university-181002,the,2022,801
usn-creighton-university-181002,the,2023,1001
usn-pakistan-institute-of-engineering-applied-science-530048,usnews,2026,1514
usn-university-of-urbino-529329,usnews,2026,1514
usn-university-of-veterinary-medicine-vienna-528974,usnews,2026,1514
usn-hawassa-university-530262,usnews,2026,1520
usn-homi-bhabha-national-institute-529784,usnews,2026,1520
usn-university-of-massachusetts-dartmouth-167987,usnews,2026,1520
usn-university-osnabruck-529402,usnews,2026,1520
usn-anhui-normal-university-529314,usnews,2026,1527
usn-malaviya-national-institute-of-technology-jaipur-529640,usnews,2026,1527
usn-shanghai-university-of-engineering-science-529812,usnews,2026,1527
usn-ecole-de-technologie-superieure-canada-529339,usnews,2026,1531
usn-jimei-university-530020,usnews,2026,1531
usn-liaoning-university-529509,usnews,2026,1531
usn-universidad-de-las-palmas-de-gran-canaria-529049,usnews,2026,1540
usn-university-cheikh-anta-diop-dakar-530237,usnews,2026,1540
usn-pomeranian-medical-university-529424,usnews,2026,1543
usn-zhejiang-university-of-science-technology-530269,usnews,2026,1543
usn-ecole-nationale-superieure-de-chimie-de-montpellier-529615,usnews,2026,1547
usn-escuela-politecnica-nacional-ecuador-530418,usnews,2026,1547
usn-inland-norway-university-of-applied-sciences-530471,usnews,2026,1547
usn-universite-de-la-manouba-529717,usnews,2026,1547
usn-university-of-alabama-huntsville-100706,usnews,2026,1547
usn-malardalen-university-529796,usnews,2026,1556
usn-saints-cyril-and-methodius-university-of-skopje-529546,usnews,2026,1556
malmo-university,qs,2027,1201
malmo-university,usnews,2026,1559
usn-jilin-agricultural-university-530080,usnews,2026,1559
usn-kwangwoon-university-529280,usnews,2026,1559
usn-indian-institute-of-science-education-and-research-kolkata-529446,usnews,2026,1564
usn-indian-institute-of-science-education-and-research-kolkata-529446,the,2019,801
usn-indian-institute-of-science-education-and-research-kolkata-529446,the,2020,801
usn-indian-institute-of-science-education-and-research-kolkata-529446,the,2021,601
usn-indian-institute-of-science-education-and-research-kolkata-529446,the,2022,801
usn-indian-institute-of-science-education-and-research-kolkata-529446,the,2023,1001
usn-indian-institute-of-science-education-and-research-kolkata-529446,the,2024,1001
usn-indian-institute-of-science-education-and-research-kolkata-529446,the,2025,1201
usn-miami-university-oxford-204024,usnews,2026,1564
usn-shandong-technology-business-university-530620,usnews,2026,1564
estonian-university-life-sciences,qs,2027,1201
estonian-university-life-sciences,usnews,2026,1569
estonian-university-life-sciences,the,2022,801
usn-bingol-university-529789,usnews,2026,1569
usn-guangdong-medical-university-529485,usnews,2026,1569
usn-indian-statistical-institute-kolkata-529534,usnews,2026,1569
usn-china-jiliang-university-529306,usnews,2026,1579
usn-harbin-university-of-science-and-technology-529815,usnews,2026,1579
usn-indian-institute-of-technology-iit-jodhpur-530261,usnews,2026,1579
usn-universidade-do-algarve-528821,usnews,2026,1579
usn-ningxia-university-529972,usnews,2026,1585
usn-tibet-university-530582,usnews,2026,1585
usn-agricultural-university-of-athens-501891,usnews,2026,1589
usn-dalian-medical-university-529283,usnews,2026,1589
usn-institute-technology-of-bandung-529995,usnews,2026,1589
usn-northeast-electric-power-university-529809,usnews,2026,1589
usn-university-of-north-dakota-200280,usnews,2026,1589
usn-yangtze-university-529494,usnews,2026,1589
usn-guangdong-university-of-petrochemical-technology-530254,usnews,2026,1599
usn-henan-university-of-technology-529673,usnews,2026,1599
usn-louisiana-state-university-health-sciences-center-159373,usnews,2026,1599
usn-minzu-university-of-china-530279,usnews,2026,1599
usn-nara-institute-of-science-528981,usnews,2026,1599
usn-sanjay-gandhi-postgraduate-institute-of-medical-sciences-529743,usnews,2026,1599
usn-chapman-university-111948,usnews,2026,1607
usn-chapman-university-111948,the,2021,601
usn-chapman-university-111948,the,2022,801
usn-chapman-university-111948,the,2023,801
usn-chapman-university-111948,the,2024,801
usn-chengdu-university-of-traditional-chinese-medicine-530083,usnews,2026,1607
usn-montclair-state-university-185590,usnews,2026,1607
usn-university-of-abomey-calavi-530256,usnews,2026,1607
universidade-federal-da-paraiba,qs,2022,1201
universidade-federal-da-paraiba,qs,2023,1201
universidade-federal-da-paraiba,qs,2024,1401
universidade-federal-da-paraiba,qs,2025,1401
universidade-federal-da-paraiba,usnews,2026,1616
usn-florida-am-university-133650,usnews,2026,1616
usn-iuliu-hatieganu-university-of-medicine-and-pharmacy-529214,usnews,2026,1616
usn-open-university-of-the-netherlands-529763,usnews,2026,1616
usn-shanxi-agricultural-university-529878,usnews,2026,1616
usn-shenzhen-technology-university-530277,usnews,2026,1616
usn-university-of-agricultural-sciences-veterinary-medicine-cluj-napoca-530242,usnews,2026,1616
usn-albany-medical-college-529365,usnews,2026,1625
usn-guangxi-minzu-university-530245,usnews,2026,1625
usn-northeast-petroleum-university-529819,usnews,2026,1625
usn-siirt-university-530579,usnews,2026,1625
usn-southwest-medical-university-529931,usnews,2026,1625
university-madras,qs,2023,541
university-madras,qs,2024,526
university-madras,usnews,2026,1631
usn-university-of-cassino-529646,usnews,2026,1631
usn-university-of-london-school-oriental-and-african-studies-soas-529061,usnews,2026,1631
usn-university-of-silesia-529010,usnews,2026,1631
usn-boise-state-university-142115,usnews,2026,1636
usn-san-jose-state-university-122755,usnews,2026,1636
usn-san-jose-state-university-122755,the,2022,1001
usn-shanghai-institute-of-technology-529887,usnews,2026,1636
usn-xuzhou-university-of-technology-530581,usnews,2026,1636
usn-bowling-green-state-university-201441,usnews,2026,1642
usn-bowling-green-state-university-201441,the,2021,801
usn-bowling-green-state-university-201441,the,2022,1001
usn-bowling-green-state-university-201441,the,2023,1001
usn-bowling-green-state-university-201441,the,2024,1001
usn-bowling-green-state-university-201441,the,2025,1001
usn-izmir-yuksek-teknoloji-enstitusu-529316,usnews,2026,1642
usn-universidad-de-antofagasta-529879,usnews,2026,1646
usn-universitat-de-vic-universitat-central-de-catalunya-uvic-ucc-530270,usnews,2026,1646
usn-xian-technological-university-529890,usnews,2026,1646
universidade-federal-do-para,qs,2023,1201
universidade-federal-do-para,qs,2024,1401
universidade-federal-do-para,qs,2025,1401
universidade-federal-do-para,usnews,2026,1653
usn-anhui-university-of-science-and-technology-529833,usnews,2026,1653
usn-chongqing-university-of-technology-529845,usnews,2026,1653
usn-university-of-west-bohemia-pilsen-529565,usnews,2026,1653
usn-xihua-university-529829,usnews,2026,1653
technische-universitat-chemnitz,qs,2027,1001
technische-universitat-chemnitz,usnews,2026,1661
usn-california-state-university-northridge-110608,usnews,2026,1661
usn-universidade-federal-do-espirito-santo-529299,usnews,2026,1661
indian-institute-technology-indian-school-mines-dhanbad,qs,2027,701
indian-institute-technology-indian-school-mines-dhanbad,usnews,2026,1669
indian-institute-technology-indian-school-mines-dhanbad,the,2018,601
indian-institute-technology-indian-school-mines-dhanbad,the,2019,801
indian-institute-technology-indian-school-mines-dhanbad,the,2020,801
indian-institute-technology-indian-school-mines-dhanbad,the,2021,801
indian-institute-technology-indian-school-mines-dhanbad,the,2022,1001
indian-institute-technology-indian-school-mines-dhanbad,the,2023,1001
indian-institute-technology-indian-school-mines-dhanbad,the,2024,601
usn-kunming-medical-university-529921,usnews,2026,1669
usn-shenyang-pharmaceutical-university-501409,usnews,2026,1669
usn-uniformed-services-university-of-the-health-sciences-528993,usnews,2026,1669
usn-universitat-oberta-de-catalunya-529982,usnews,2026,1669
usn-university-of-missouri-st-louis-178420,usnews,2026,1669
usn-university-of-missouri-st-louis-178420,the,2020,401
usn-university-of-missouri-st-louis-178420,the,2021,601
usn-university-of-missouri-st-louis-178420,the,2022,601
usn-university-of-missouri-st-louis-178420,the,2023,801
usn-fujian-university-of-technology-530178,usnews,2026,1679
usn-institute-of-tropical-medicine-529905,usnews,2026,1679
usn-university-of-koblenz-and-landau-529467,usnews,2026,1679
usn-brandenburg-university-of-technology-cottbus-529323,usnews,2026,1687
usn-guilin-university-of-technology-529886,usnews,2026,1687
